"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Cl.Name","Datanodes","Headnodes","VM.OS","VM.Cores","VM.RAM","Provider","VM.Size","Type"
3250,239,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3251,3561,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3252,544,"prep_wordcount","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3253,422,"prep_sort","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3254,3674,"pagerank","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3255,5526,"dfsioe_read","ETH","HDD",6,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3256,233,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3257,3592,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3258,544,"prep_wordcount","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3259,423,"prep_sort","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3260,3647,"pagerank","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3261,5826,"dfsioe_read","ETH","HDD",6,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3339,757,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3341,579,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3344,5273,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3346,250,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3347,1311,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3349,753,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3351,585,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3353,6014,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3357,181,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3358,2413,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3359,774,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3360,238,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3361,598,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3362,2768,"kmeans","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3363,3617,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3364,437,"prep_wordcount","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3365,342,"prep_sort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3366,592,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3367,3090,"pagerank","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3368,6101,"dfsioe_read","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3369,389,"bayes","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3370,243,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3371,2881,"kmeans","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3372,437,"prep_wordcount","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3373,339,"prep_sort","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3374,3041,"pagerank","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3375,170,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3376,981,"prep_wordcount","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3377,262,"kmeans","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3378,6726,"dfsioe_read","ETH","HDD",10,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3379,944,"prep_wordcount","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3381,793,"dfsioe_read","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3382,162,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3383,280,"kmeans","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3384,237,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3385,2780,"kmeans","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3386,444,"prep_wordcount","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3387,340,"prep_sort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3388,3086,"pagerank","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3389,6052,"dfsioe_read","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3390,237,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3391,2717,"kmeans","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3392,439,"prep_wordcount","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3393,341,"prep_sort","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3394,2993,"pagerank","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3395,6437,"dfsioe_read","ETH","HDD",10,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3396,237,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3397,2862,"kmeans","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3398,437,"prep_wordcount","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3399,342,"prep_sort","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3400,3047,"pagerank","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3401,6293,"dfsioe_read","ETH","HDD",10,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3488,244,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3489,5504,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3490,704,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3491,545,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3492,4867,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3493,6263,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3494,245,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3495,6329,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3496,710,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3497,547,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3498,4863,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3499,6639,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3500,241,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3501,5501,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3502,705,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3503,550,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3504,4944,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3505,6195,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3506,240,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3507,5081,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3508,708,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3509,551,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3510,4865,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3511,5710,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3512,239,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3513,5075,"kmeans","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3514,705,"prep_wordcount","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3515,546,"prep_sort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3516,5114,"pagerank","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3517,6473,"dfsioe_read","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3522,671,"bayes","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3525,726,"prep_sort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3526,116,"pagerank","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3527,118,"dfsioe_read","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3528,175,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3532,263,"prep_wordcount","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3533,331,"kmeans","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3534,330,"pagerank","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3535,109,"dfsioe_read","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3538,930,"prep_wordcount","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3539,518,"bayes","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3545,508,"pagerank","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3547,224,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3548,1554,"prep_wordcount","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3552,1070,"prep_sort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3955,2637,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3956,7031,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3957,2601,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3958,1552,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",256,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3962,2428,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3967,2241,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3970,2254,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3973,2179,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",256,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
3974,2967,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
3975,799,"prep_sort","ETH","HDD",3,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3977,1198,"prep_terasort","ETH","HDD",3,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3978,1157,"prep_terasort","ETH","HDD",3,10,1,65536,"Cmp0",32,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3979,1153,"prep_terasort","ETH","HDD",3,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
3980,1689,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
3981,1082,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
3982,995,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",128,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
3986,1358,"prep_terasort","ETH","HDD",3,10,1,65536,"Cmp0",256,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4008,1013,"prep_terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
4009,1046,"prep_terasort","ETH","HDD",8,10,1,32768,"Cmp0",32,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
4010,1032,"prep_terasort","ETH","HDD",8,10,1,32768,"Cmp0",64,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
4011,1019,"prep_terasort","ETH","HDD",8,10,1,32768,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
4013,1604,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4014,1071,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4015,605,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4016,1156,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4018,1183,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4019,1250,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4020,1273,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4021,1184,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4022,3825,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4023,1184,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4024,1168,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4031,419,"bayes","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4032,979,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4033,1000,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4038,1001,"prep_terasort","ETH","HDD",8,10,1,131072,"Cmp0",256,"Cl3","al-03",8,1,"linux",8,56,"azure","A7","IaaS"
4039,658,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4040,1273,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4041,511,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4042,968,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4043,532,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4044,864,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4046,3832,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4054,1083,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4055,1192,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4056,1619,"prep_terasort","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4057,940,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4058,974,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4059,1025,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4060,984,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4061,3838,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4062,997,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4063,1088,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4066,330,"prep_sort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4067,1428,"prep_terasort","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4070,989,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4071,645,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4072,1183,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4073,1200,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4074,1154,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4075,885,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4076,3850,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4077,1060,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4084,367,"bayes","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4086,339,"prep_sort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4087,995,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4089,1013,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4090,1155,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4097,366,"bayes","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4099,1009,"prep_terasort","ETH","HDD",4,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4102,1065,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4103,572,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4104,569,"prep_terasort","ETH","HDD",10,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4105,1026,"prep_terasort","ETH","HDD",8,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4106,947,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4107,1032,"prep_terasort","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4108,3857,"kmeans","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl5","al-05",3,1,"linux",8,56,"azure","A7","IaaS"
4114,368,"bayes","ETH","HDD",6,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
4118,1458,"prep_terasort","ETH","HDD",2,10,1,65536,"Cmp0",64,"Cl8","al-08",8,1,"linux",4,7,"azure","large","IaaS"
