"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18568,2632,"dfsioe_read","ETH","RL2",10,10,2,65536,"ZLIB",256,"Azure L",2939.5874623434
18562,2753,"dfsioe_read","ETH","RL2",10,10,2,65536,"ZLIB",128,"Azure L",3044.05528813479
18557,2658,"dfsioe_write","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",2654.02533047541
18555,2905,"pagerank","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",2839.51963281311
18548,769,"sort","ETH","RL2",10,10,2,65536,"ZLIB",32,"Azure L",841.539653060874
18537,2842,"pagerank","ETH","RL2",10,10,2,65536,"None",256,"Azure L",2842.43971256546
18535,1396,"wordcount","ETH","RL2",10,10,2,65536,"None",256,"Azure L",1268.19759407069
18532,2910,"dfsioe_read","ETH","RL2",10,10,2,65536,"None",128,"Azure L",3044.05528813479
18527,2494,"dfsioe_write","ETH","RL2",10,10,2,65536,"None",64,"Azure L",2727.96286934657
18525,2857,"pagerank","ETH","RL2",10,10,2,65536,"None",64,"Azure L",2839.51963281311
18524,2574,"kmeans","ETH","RL2",10,10,2,65536,"None",64,"Azure L",2507.09828480657
18519,2758,"dfsioe_write","ETH","RL2",8,10,2,65536,"None",64,"Azure L",2866.56914178424
18504,1318,"dfsioe_write","ETH","RL2",10,10,1,65536,"Snappy",64,"Azure L",1524.33453251167
18496,2804,"pagerank","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",2819.93487029823
18495,652,"sort","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",806.178777397055
