"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
21897,2953,"dfsioe_read","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",3087.5
21894,1271,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",1253
21891,2668,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",256,"Azure L",3416
21890,2836,"pagerank","ETH","RL1",10,10,2,65536,"None",256,"Azure L",2827.5
21888,1400,"wordcount","ETH","RL1",10,10,2,65536,"None",256,"Azure L",1246
21883,731,"sort","ETH","RL1",10,10,2,65536,"None",128,"Azure L",792
21882,1294,"wordcount","ETH","RL1",10,10,2,65536,"None",128,"Azure L",1275
21881,2533,"kmeans","ETH","RL1",10,10,2,65536,"None",128,"Azure L",2572
21880,2667,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2551
21879,2770,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2883
21878,2869,"pagerank","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2851
21877,745,"sort","ETH","RL1",10,10,2,65536,"None",64,"Azure L",744
21875,2588,"kmeans","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2713
21874,2587,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2553
21872,2891,"pagerank","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2851
21871,743,"sort","ETH","RL1",10,10,2,65536,"None",32,"Azure L",744
21870,1276,"wordcount","ETH","RL1",10,10,2,65536,"None",32,"Azure L",1282
21869,2721,"kmeans","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2713
21868,2670,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2551
21867,3238,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2883
21866,2935,"pagerank","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2851
21865,746,"sort","ETH","RL1",10,10,2,65536,"None",64,"Azure L",744
21861,2722,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",2895
21860,2685,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",2773
21856,2692,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L",2782
21854,2864,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L",2809
21853,667,"sort","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L",731
21851,2648,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L",2788
21850,2587,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2782
21849,2985,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2895
21848,2677,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2809
21847,620,"sort","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",731
20372,2990,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2895
20369,1336,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",1281
20368,3002,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2742
20367,2640,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2782
20366,3139,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2895
20365,2612,"pagerank","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",2809
20363,1279,"wordcount","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L",1281
20361,2604,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",4028
20358,731,"sort","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",698
20357,1241,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",1402
20356,2696,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",2639
20355,2520,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",2770
20353,2749,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",2655
20351,1268,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",1334
20350,876,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",2790
20349,2534,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",2770
20347,2589,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",2749
20346,648,"sort","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",720
20345,1282,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",1334
20343,2588,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L",2770
20342,2967,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L",3264.5
20341,2716,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L",2899
20340,751,"sort","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L",720
20338,2995,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L",2790
20337,2546,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",2770
20335,2645,"pagerank","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",2749
20334,599,"sort","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",720
20332,2797,"kmeans","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L",2790
20331,2534,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L",4004
20328,723,"sort","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L",805
20327,1245,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L",1254
20325,2701,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L",2732
20324,2976,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L",3087.5
20323,2708,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L",2969
20322,723,"sort","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L",634
20319,2579,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2732
20317,2698,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2969
20315,1283,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",1253
20314,2792,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2570
20313,2524,"dfsioe_write","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",2732
20311,2751,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",2969
20310,662,"sort","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",752
20309,1338,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",1253
20305,2696,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2969
20302,2785,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2570
20301,2402,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",256,"Azure L",4130
20300,3035,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",256,"Azure L",3416
20299,2696,"pagerank","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2827.5
20297,1240,"wordcount","ETH","RL1",8,10,2,65536,"None",256,"Azure L",1246
20296,2714,"kmeans","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2626
20295,2504,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",128,"Azure L",2600
20292,679,"sort","ETH","RL1",8,10,2,65536,"None",128,"Azure L",792
20291,1253,"wordcount","ETH","RL1",8,10,2,65536,"None",128,"Azure L",1291
20289,2541,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2551
20288,2891,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2883
20287,2655,"pagerank","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2851
20286,624,"sort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",668
20285,1290,"wordcount","ETH","RL1",8,10,2,65536,"None",64,"Azure L",1291
20281,2706,"pagerank","ETH","RL1",8,10,2,65536,"None",32,"Azure L",2851
20280,665,"sort","ETH","RL1",8,10,2,65536,"None",32,"Azure L",668
20279,1329,"wordcount","ETH","RL1",8,10,2,65536,"None",32,"Azure L",1282
20278,3008,"kmeans","ETH","RL1",8,10,2,65536,"None",32,"Azure L",2713
20276,2811,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2883
20275,2667,"pagerank","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2851
20274,590,"sort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",668
20272,2784,"kmeans","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2713
