"pout","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20"
"4283",3267,1964.25873490583,102.406746139746,2.81848012566902,0.33101174403464,-1.07622923427301,-0.155539989912369,-0.282776083510287,1.38643751205939,0.427234855990406,-0.162425937303211,0.0638459255488514,-0.0221943177792255,-0.108150629716464,-0.0165588010692852,0.00851686619370652,0.00765333851105775,0.86810666441723,-0.461985319299432,-0.184041195966366,-0.0780753155735443
"1174",2899,1964.25969386654,70.3909426152771,2.9752281743273,-1.72466036635164,-0.484270142707476,0.550750582932421,0.617128250416503,-0.605168232947731,0.151472233012551,0.179485338778048,-0.533460350170664,-0.352250172693897,-0.741888833516793,-0.173002454403846,-0.000720261895044726,-0.0039874971753788,0.841351783882189,-0.348778965794639,-0.129684569919469,0.0159396117686281
"4322",375,1964.25873257402,102.406361862094,2.80102725442026,0.372642725426424,-1.19572012632315,-0.711267482318682,0.483457963801519,0.62506857198682,0.184740577764811,-0.610507133768307,-0.297773415112531,-0.00634856837695894,-0.296601412762661,-0.176733658388682,0.304168220671186,0.76159241718394,-0.254218422583388,-0.102168179860701,-0.0788961212598634,-0.0880382544016888
"1909",3163,1964.2596955651,70.3912862860086,2.98578322932223,-1.76841278609189,-0.371150873330724,0.997274390634218,0.52530446920883,-0.0698884878256799,-0.835588068872066,0.111926735289241,0.658459760830041,0.618815481872284,0.273579338030628,-0.505160088973902,-0.103767819338447,-0.139842207668405,-0.120467373644836,-0.133703989328313,-0.107229441255883,0.0775021820268827
"793",2848,1964.26252475566,-25.6070106421088,3.09204091859162,-1.12425766402982,1.35676501020287,0.232338425372306,-0.538316579724999,0.33221421226338,0.286372404486232,0.587385109339547,-0.22900243321517,-0.312464005630784,-0.58495924449315,-0.216736103050394,-0.0201877704674523,-0.0189966870287975,0.862810189075288,-0.414714973333243,-0.174697861587245,0.0391586279941382
"908",1255,1964.26630733984,-153.617664045651,3.32397562206248,-2.1620565817497,1.15719769523466,0.0524136573471974,-0.584400097065423,0.469277977461145,0.445567515845462,0.55880555699572,-0.215088933023524,-0.310322472111207,-0.615382922909115,-0.226020699670048,0.472376154961697,-0.663785531830579,-0.266363469047258,-0.124135535546348,-0.117670161617363,0.025547063678909
"3709",3212,1964.26059628689,38.4351367743481,2.69693761646574,4.70948412731767,0.731096432550523,-1.17779401397684,-0.664925291396531,-0.263954979881924,-0.530396565943564,-0.0950510887173795,-0.128867325956399,-0.01779435086207,-0.296421786506614,0.145534614674471,0.0391368245008394,0.0425463278538365,0.121024558399505,0.0814680914602081,0.986386954966297,-0.21828698428566
"9",2649,1964.26629626355,-153.603790957472,3.23826836583789,-0.226604032452859,1.36177388872619,0.340087051379029,-0.243015296148504,0.0489459556294958,-0.654606147244485,-0.529548698480388,0.327988718670028,0.557040670339433,0.0889727878955113,-0.519598557917613,-0.0981258600555323,-0.135602577412129,0.0447901283114818,-0.00108597172791947,0.91618332416643,-0.111186140263701
"3616",958,-30803.7405516609,69.4271555881792,-6.31942895146317,-0.011116126019095,-1.15633700365624,-0.517575257399057,0.850065343000569,0.76830256203435,-0.302453209162768,0.157045870705353,0.0622291459423979,0.0453407837530813,-0.0665961898662845,0.0517926954708854,0.0132688111793213,0.0173720835515676,-0.0428894792901742,-0.0390696290565888,-0.0303045152780608,-0.0507196353661477
"652",2763,1964.26065024925,38.3777815329124,3.11562241494352,-3.51636586442172,-0.567164357254625,0.852406078607895,0.0583167041889528,-0.0940798734482924,-0.275489556325567,-0.661933637420961,0.354658869884701,-0.675090342251731,0.327734743602293,0.237836592060376,-0.78920347129777,-0.0747178233319666,-0.382376001778611,-0.160621700092136,-0.145683572608488,0.0104803231666736
"186",2803,1964.26065021868,38.3767915211494,3.10584870078462,-3.57268829692695,1.14711337583618,-0.0838979249325217,-0.294699534443291,0.034708795925097,-0.466024823744804,-0.664937766609129,0.309801763465078,-0.663822274496675,0.323250567426084,0.267640499895755,-0.785446891524558,-0.0698856491353634,-0.368322760710832,-0.145227861918799,-0.136947063899739,0.0158830475401256
"4035",618,1964.26059801594,38.434881435655,2.7038940692664,4.60628486183285,1.42993842571245,-0.563842381580977,0.547081171120308,-0.00467334772399648,0.578508332971514,-0.476370078704825,-0.18118539709264,-0.0557808780558578,0.0749984864878647,-0.0798619091797072,0.485452877583735,-0.662552634273694,-0.226232085733882,-0.0977183926513091,-0.0848505980352987,-0.0669633322445946
"3914",956,1964.26059509002,38.4360686748399,2.6885932067485,4.75070446591125,0.0523067459214182,-0.721692700075853,0.787764270633427,0.711053962726385,-0.53114220227941,0.141551992494733,0.00561803052090943,0.0574744979710325,-0.135533828704504,0.118500831141632,0.0279309779006585,0.0307794538013217,-0.018311424197487,-0.0697866371445426,-0.0484609181369427,-0.00134613915991027
"4320",1268,1964.25873251058,102.406372744227,2.80106440626373,0.372913843091025,-1.197085576056,-0.71131478807756,0.485006782742738,0.626885966314305,0.18813032184153,-0.619912656427692,-0.288613801414256,-0.0311164273975333,-0.369627439215519,0.210144173795135,-0.768632202124283,-0.0710176682624341,-0.247827636484259,-0.100637768449488,-0.0782825119558473,-0.0876004161100813
"4279",1320,1964.25873512607,102.406890673445,2.82001801875372,0.338722424292712,-1.06189963806395,-0.117827991494825,-0.264847929239519,1.46306141147857,0.392741294572258,-0.0968348532112935,0.11216691540722,-0.0189872661388225,-0.102219328638075,-0.062957177067611,-0.00491042626510188,-0.00162020093240402,0.11894227336684,-0.0408904972729188,0.92364382782887,-0.20563472986262
"183",2653,1964.26065022293,38.3766984724448,3.10552898042785,-3.5809022647597,1.13947560598393,-0.0862013000243494,-0.26115160431776,0.0186688543627645,-0.549257183424248,-0.611228603908828,0.317941361843294,-0.677460306689399,0.429995631664282,0.112217171767876,0.0137902509190234,0.0273160318776278,0.739090488529706,-0.419669076838739,-0.189732975378614,0.00338658699888149
"3078",988,67500.2595626938,40.2794598398823,-38.7416658703667,-0.897277080183136,1.05658862699259,-0.388479456228951,0.258438187389049,0.0942156837794331,0.681262722034298,-0.485704678346857,-0.173669764094232,-0.022956985055102,0.143837462549238,-0.365327708918876,0.248163348591629,0.69688767981362,-0.238359351984209,-0.0254731413157303,-0.0481785502404181,-0.123257079222738
"1227",4047,1964.26065036339,38.3778617961192,3.11598928255881,-3.50935887966864,-0.572018346872931,0.855971870666428,0.112283600599832,-0.000964952331626669,-0.129481350634413,0.221590343312742,-0.667327296669849,-0.914155966721794,0.186906346274937,-0.208937560098594,-0.0515509454870687,-0.0286952178688251,-0.00582329980796452,-0.00907454046349511,0.918988595744728,-0.133634904377863
"2",1340,1964.25970455693,70.3770568879859,3.05804328788963,-3.65704323879712,-0.747297385051558,0.172091422528718,0.562075317195505,-0.508057362625193,0.32777778792981,-0.200257457613514,-0.0681472080753457,-0.0515883344082032,-0.443094140150377,0.196638045143289,0.557776232601251,-0.584550951821674,-0.305017904081136,-0.0745545602496191,-0.064484664227615,-0.00943330405771792
"4008",517,1964.26055584718,38.4926681977568,2.39016790857368,12.4953861713603,0.461943781448052,1.84712128027793,-0.733114061631334,-0.609857016543924,0.53499168278036,0.318042293629829,0.312406078489935,-0.0335046660674609,0.118264091040762,-0.0142241934057944,0.492736625688766,-0.649445590265479,-0.215677597432958,-0.206682498385665,-0.157446447419026,-0.00144084983493022
"3970",1209,1964.26062054472,38.4070380399985,2.88194571548881,0.700990213079393,0.163560954667216,-0.616772341905153,0.710992078594099,0.0785686267885307,0.818030731611879,-0.466220031616122,-0.113551847928367,-0.0456811503274367,0.124592199412444,-0.0197781246951673,-0.830993859287323,-0.141317772327983,-0.241175133020514,-0.0796111851410426,-0.0758390291017502,-0.112364021119492
"100",882,1964.26629390581,-153.60399661777,3.22057404400369,-0.16958593356489,1.24650434504022,-0.211794672135779,0.223962928731292,-0.417682639695253,-0.215724607108642,-0.615418029966386,0.494484840634887,-0.0600396689814089,-0.510995904976743,-0.134969058664209,0.322106222557397,0.775100341336443,-0.279306591753335,-0.0523560661258297,-0.0803618800441036,0.0276480162459135
