"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster"
10948,2906,"pagerank","ETH","RL3",10,10,2,65536,"Snappy",32,"Azure L"
10946,1278,"wordcount","ETH","RL3",10,10,2,65536,"Snappy",32,"Azure L"
10945,2739,"kmeans","ETH","RL3",10,10,2,65536,"Snappy",32,"Azure L"
10944,2645,"dfsioe_write","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L"
10943,2930,"dfsioe_read","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L"
10942,2840,"pagerank","ETH","RL3",10,10,2,65536,"Snappy",64,"Azure L"
10939,6594,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L"
10938,27846,"dfsioe_read","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L"
10937,2701,"pagerank","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L"
10935,1271,"wordcount","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L"
10934,3073,"kmeans","ETH","RL3",8,10,2,65536,"ZLIB",128,"Azure L"
10933,14479,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10932,26134,"dfsioe_read","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10931,2671,"pagerank","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10929,1291,"wordcount","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10928,3205,"kmeans","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10927,10447,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L"
10926,23957,"dfsioe_read","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L"
10925,2647,"pagerank","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L"
10923,1345,"wordcount","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L"
10922,3502,"kmeans","ETH","RL3",8,10,2,65536,"ZLIB",32,"Azure L"
10921,8837,"dfsioe_write","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10920,24687,"dfsioe_read","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10919,2656,"pagerank","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10917,1292,"wordcount","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10916,2902,"kmeans","ETH","RL3",8,10,2,65536,"ZLIB",64,"Azure L"
10915,6481,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",256,"Azure L"
10914,28068,"dfsioe_read","ETH","RL3",8,10,2,65536,"None",256,"Azure L"
10913,2681,"pagerank","ETH","RL3",8,10,2,65536,"None",256,"Azure L"
10911,1252,"wordcount","ETH","RL3",8,10,2,65536,"None",256,"Azure L"
10910,2834,"kmeans","ETH","RL3",8,10,2,65536,"None",256,"Azure L"
10909,5433,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",128,"Azure L"
10908,28924,"dfsioe_read","ETH","RL3",8,10,2,65536,"None",128,"Azure L"
10907,2724,"pagerank","ETH","RL3",8,10,2,65536,"None",128,"Azure L"
10905,1266,"wordcount","ETH","RL3",8,10,2,65536,"None",128,"Azure L"
10904,2523,"kmeans","ETH","RL3",8,10,2,65536,"None",128,"Azure L"
10903,5654,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10902,25985,"dfsioe_read","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10901,2681,"pagerank","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10899,1279,"wordcount","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10898,2910,"kmeans","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10897,5764,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",32,"Azure L"
10896,20906,"dfsioe_read","ETH","RL3",8,10,2,65536,"None",32,"Azure L"
10895,2635,"pagerank","ETH","RL3",8,10,2,65536,"None",32,"Azure L"
10893,1343,"wordcount","ETH","RL3",8,10,2,65536,"None",32,"Azure L"
10892,3227,"kmeans","ETH","RL3",8,10,2,65536,"None",32,"Azure L"
10891,5676,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10890,25102,"dfsioe_read","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10889,2715,"pagerank","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10887,1301,"wordcount","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10886,2915,"kmeans","ETH","RL3",8,10,2,65536,"None",64,"Azure L"
10885,2791,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L"
10882,1403,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L"
10881,2644,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",256,"Azure L"
10880,2567,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L"
10879,19308,"dfsioe_read","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L"
10878,2808,"pagerank","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L"
10876,1305,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L"
10875,2537,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",128,"Azure L"
10874,3643,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10873,17502,"dfsioe_read","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10872,2907,"pagerank","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10870,1280,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10869,2606,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10868,3241,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L"
10867,13744,"dfsioe_read","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L"
10866,2897,"pagerank","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L"
10864,1291,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L"
10863,2756,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",32,"Azure L"
10862,3331,"dfsioe_write","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10861,14252,"dfsioe_read","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10860,2865,"pagerank","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10858,1279,"wordcount","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10857,2620,"kmeans","ETH","RL3",10,10,1,65536,"Snappy",64,"Azure L"
10856,2635,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L"
10855,22976,"dfsioe_read","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L"
10854,2854,"pagerank","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L"
10852,1410,"wordcount","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L"
10851,2650,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",256,"Azure L"
10850,2607,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L"
10849,18551,"dfsioe_read","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L"
10848,2835,"pagerank","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L"
10846,1315,"wordcount","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L"
10845,2530,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L"
10844,2729,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10843,16501,"dfsioe_read","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10842,2806,"pagerank","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10840,1284,"wordcount","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10839,2182,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10838,3568,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L"
10837,13158,"dfsioe_read","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L"
10836,2823,"pagerank","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L"
10834,1293,"wordcount","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L"
10833,2736,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",32,"Azure L"
10832,2963,"dfsioe_write","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10831,19184,"dfsioe_read","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10830,2893,"pagerank","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10828,1276,"wordcount","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10827,2603,"kmeans","ETH","RL3",10,10,1,65536,"BZIP2",64,"Azure L"
10826,2760,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",256,"Azure L"
10825,29011,"dfsioe_read","ETH","RL3",10,10,1,65536,"ZLIB",256,"Azure L"
10824,2884,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",256,"Azure L"
10822,1400,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",256,"Azure L"
10821,1787,"kmeans","ETH","RL3",10,10,1,65536,"ZLIB",256,"Azure L"
10820,3261,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L"
10819,22762,"dfsioe_read","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L"
10818,2834,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L"
10816,1314,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L"
10815,2543,"kmeans","ETH","RL3",10,10,1,65536,"ZLIB",128,"Azure L"
10814,3601,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10813,17822,"dfsioe_read","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10812,2828,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10810,1285,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10809,2629,"kmeans","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10808,3514,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L"
10807,13430,"dfsioe_read","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L"
10806,2950,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L"
10804,1283,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L"
10803,2745,"kmeans","ETH","RL3",10,10,1,65536,"ZLIB",32,"Azure L"
10802,2833,"dfsioe_write","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10801,13764,"dfsioe_read","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10800,2902,"pagerank","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10798,1288,"wordcount","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10797,2606,"kmeans","ETH","RL3",10,10,1,65536,"ZLIB",64,"Azure L"
10796,2483,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",256,"Azure L"
10795,19105,"dfsioe_read","ETH","RL3",10,10,1,65536,"None",256,"Azure L"
10794,2878,"pagerank","ETH","RL3",10,10,1,65536,"None",256,"Azure L"
10792,1410,"wordcount","ETH","RL3",10,10,1,65536,"None",256,"Azure L"
10791,2688,"kmeans","ETH","RL3",10,10,1,65536,"None",256,"Azure L"
10790,2917,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",128,"Azure L"
10789,16421,"dfsioe_read","ETH","RL3",10,10,1,65536,"None",128,"Azure L"
10788,2838,"pagerank","ETH","RL3",10,10,1,65536,"None",128,"Azure L"
10786,1303,"wordcount","ETH","RL3",10,10,1,65536,"None",128,"Azure L"
10785,2539,"kmeans","ETH","RL3",10,10,1,65536,"None",128,"Azure L"
10784,2292,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10783,14032,"dfsioe_read","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10782,2809,"pagerank","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10780,1284,"wordcount","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10779,2610,"kmeans","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10778,2718,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",32,"Azure L"
10777,10225,"dfsioe_read","ETH","RL3",10,10,1,65536,"None",32,"Azure L"
10776,2824,"pagerank","ETH","RL3",10,10,1,65536,"None",32,"Azure L"
10774,1295,"wordcount","ETH","RL3",10,10,1,65536,"None",32,"Azure L"
10773,2776,"kmeans","ETH","RL3",10,10,1,65536,"None",32,"Azure L"
10772,2413,"dfsioe_write","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10771,12629,"dfsioe_read","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10770,2834,"pagerank","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10768,1290,"wordcount","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10767,2609,"kmeans","ETH","RL3",10,10,1,65536,"None",64,"Azure L"
10766,2427,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L"
10765,14856,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L"
10764,2660,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L"
10762,1254,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L"
10761,2756,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",256,"Azure L"
10760,2354,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L"
10759,14496,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L"
10758,2648,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L"
10756,1264,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L"
10755,2678,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",128,"Azure L"
10754,2555,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10753,14432,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10752,2598,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10750,1284,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10749,2817,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10748,2850,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L"
10747,13145,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L"
10746,2624,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L"
10744,1337,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L"
10743,4393,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L"
10742,2661,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10741,13834,"dfsioe_read","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10740,2586,"pagerank","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10738,1296,"wordcount","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10737,2828,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L"
10736,2480,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L"
10735,15825,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L"
10734,2622,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L"
10732,1250,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L"
10731,2741,"kmeans","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L"
10730,2528,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L"
10729,13684,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L"
10728,2659,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L"
10726,1253,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L"
10725,2674,"kmeans","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L"
10724,2767,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10723,13674,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10722,2631,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10720,1292,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10719,2823,"kmeans","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10718,2933,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L"
10717,12791,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L"
10716,2722,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L"
10714,1341,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L"
10713,3036,"kmeans","ETH","RL3",8,10,1,65536,"BZIP2",32,"Azure L"
10712,3006,"dfsioe_write","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10711,15016,"dfsioe_read","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10710,2667,"pagerank","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10708,1290,"wordcount","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10707,2800,"kmeans","ETH","RL3",8,10,1,65536,"BZIP2",64,"Azure L"
10706,2897,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L"
10705,16272,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L"
10704,2694,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L"
10702,1250,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L"
10701,2724,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",256,"Azure L"
10700,2403,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L"
10699,13039,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L"
10698,2667,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L"
10696,1274,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L"
10695,2679,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",128,"Azure L"
10694,2422,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10693,11253,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10692,2621,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10690,1293,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10689,1882,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10688,2389,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L"
10687,11363,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L"
10686,2582,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L"
10684,1338,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L"
10683,3081,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",32,"Azure L"
10682,2644,"dfsioe_write","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10681,12048,"dfsioe_read","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10680,2615,"pagerank","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10678,1286,"wordcount","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10677,2907,"kmeans","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L"
10676,4366,"dfsioe_write","ETH","RL3",8,10,1,65536,"None",256,"Azure L"
10675,13714,"dfsioe_read","ETH","RL3",8,10,1,65536,"None",256,"Azure L"
10674,2706,"pagerank","ETH","RL3",8,10,1,65536,"None",256,"Azure L"
10672,1244,"wordcount","ETH","RL3",8,10,1,65536,"None",256,"Azure L"
10671,2739,"kmeans","ETH","RL3",8,10,1,65536,"None",256,"Azure L"
10670,3015,"dfsioe_write","ETH","RL3",8,10,1,65536,"None",128,"Azure L"
10669,14934,"dfsioe_read","ETH","RL3",8,10,1,65536,"None",128,"Azure L"
10668,2610,"pagerank","ETH","RL3",8,10,1,65536,"None",128,"Azure L"
10666,1270,"wordcount","ETH","RL3",8,10,1,65536,"None",128,"Azure L"
10665,2689,"kmeans","ETH","RL3",8,10,1,65536,"None",128,"Azure L"
10664,3052,"dfsioe_write","ETH","RL3",8,10,1,65536,"None",64,"Azure L"
10663,11832,"dfsioe_read","ETH","RL3",8,10,1,65536,"None",64,"Azure L"
10662,2676,"pagerank","ETH","RL3",8,10,1,65536,"None",64,"Azure L"
4415,2845,"kmeans","ETH","RL3",8,10,1,65536,"None",64,"Azure L"
4414,2949,"terasort","ETH","RL1",10,10,3,65536,"Snappy",256,"Azure L"
4413,3228,"terasort","ETH","RL1",10,10,3,65536,"Snappy",128,"Azure L"
4412,3082,"terasort","ETH","RL1",10,10,3,65536,"Snappy",64,"Azure L"
4411,3107,"terasort","ETH","RL1",10,10,3,65536,"Snappy",32,"Azure L"
4410,3096,"terasort","ETH","RL1",10,10,3,65536,"BZIP2",256,"Azure L"
4409,3346,"terasort","ETH","RL1",10,10,3,65536,"BZIP2",128,"Azure L"
4408,3189,"terasort","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L"
4407,3331,"terasort","ETH","RL1",10,10,3,65536,"BZIP2",32,"Azure L"
4406,3244,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",256,"Azure L"
4405,3159,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",128,"Azure L"
4404,3233,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",64,"Azure L"
4403,2971,"terasort","ETH","RL1",10,10,3,65536,"ZLIB",32,"Azure L"
4402,3220,"terasort","ETH","RL1",10,10,3,65536,"None",256,"Azure L"
4401,2810,"terasort","ETH","RL1",10,10,3,65536,"None",128,"Azure L"
4400,3066,"terasort","ETH","RL1",10,10,3,65536,"None",64,"Azure L"
4399,2917,"terasort","ETH","RL1",10,10,3,65536,"None",32,"Azure L"
4398,2981,"terasort","ETH","RL1",8,10,3,65536,"Snappy",256,"Azure L"
4397,2809,"terasort","ETH","RL1",8,10,3,65536,"Snappy",128,"Azure L"
4396,3055,"terasort","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L"
4395,2728,"terasort","ETH","RL1",8,10,3,65536,"Snappy",32,"Azure L"
4394,2942,"terasort","ETH","RL1",8,10,3,65536,"BZIP2",256,"Azure L"
4393,2937,"terasort","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L"
4392,3040,"terasort","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L"
4391,3092,"terasort","ETH","RL1",8,10,3,65536,"BZIP2",32,"Azure L"
4390,3100,"terasort","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L"
4389,3149,"terasort","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L"
4388,3209,"terasort","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L"
4387,3110,"terasort","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L"
4386,2995,"terasort","ETH","RL1",8,10,3,65536,"None",256,"Azure L"
4385,3111,"terasort","ETH","RL1",8,10,3,65536,"None",128,"Azure L"
4384,3083,"terasort","ETH","RL1",8,10,3,65536,"None",64,"Azure L"
4383,2969,"terasort","ETH","RL1",8,10,3,65536,"None",32,"Azure L"
4382,2957,"terasort","ETH","RL1",10,10,2,65536,"Snappy",256,"Azure L"
4381,2948,"terasort","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L"
4380,2905,"terasort","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L"
4379,3196,"terasort","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L"
4378,3067,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L"
4377,3088,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L"
4376,3030,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L"
4375,2947,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L"
4374,3214,"terasort","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L"
4372,3098,"terasort","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L"
4371,3117,"terasort","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L"
4370,3099,"terasort","ETH","RL1",10,10,2,65536,"None",256,"Azure L"
4369,3062,"terasort","ETH","RL1",10,10,2,65536,"None",128,"Azure L"
4368,3230,"terasort","ETH","RL1",10,10,2,65536,"None",64,"Azure L"
4367,3027,"terasort","ETH","RL1",10,10,2,65536,"None",32,"Azure L"
4366,3109,"terasort","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L"
4365,3015,"terasort","ETH","RL1",8,10,2,65536,"Snappy",128,"Azure L"
4364,3072,"terasort","ETH","RL1",8,10,2,65536,"Snappy",64,"Azure L"
4363,2975,"terasort","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L"
4362,2801,"terasort","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L"
4361,2953,"terasort","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L"
4360,2864,"terasort","ETH","RL1",8,10,2,65536,"BZIP2",64,"Azure L"
4359,2922,"terasort","ETH","RL1",8,10,2,65536,"BZIP2",32,"Azure L"
4358,2845,"terasort","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L"
4357,2705,"terasort","ETH","RL1",8,10,2,65536,"ZLIB",128,"Azure L"
4356,3066,"terasort","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L"
4354,3039,"terasort","ETH","RL1",8,10,2,65536,"None",256,"Azure L"
4353,2811,"terasort","ETH","RL1",8,10,2,65536,"None",128,"Azure L"
4352,3142,"terasort","ETH","RL1",8,10,2,65536,"None",64,"Azure L"
4351,3125,"terasort","ETH","RL1",8,10,2,65536,"None",32,"Azure L"
4350,3074,"terasort","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L"
4349,3028,"terasort","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L"
4348,3171,"terasort","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L"
4347,3163,"terasort","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L"
4346,3213,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L"
4345,3064,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L"
4344,2948,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L"
4343,2817,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L"
4342,2876,"terasort","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L"
4341,2791,"terasort","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L"
4340,2768,"terasort","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L"
4339,2738,"terasort","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L"
4338,3004,"terasort","ETH","RL1",10,10,1,65536,"None",256,"Azure L"
4337,2889,"terasort","ETH","RL1",10,10,1,65536,"None",128,"Azure L"
