"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18718,2878,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",256,"Azure L",2866.50325755772
18709,1262,"wordcount","ETH","RL2",8,10,3,65536,"BZIP2",128,"Azure L",1299.2315964774
18708,2653,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",128,"Azure L",2661.62432171957
18707,4605,"dfsioe_write","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",4280.90380434856
18706,3104,"dfsioe_read","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",3001.06939597623
18701,4866,"dfsioe_write","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",4294.37520751799
18699,2697,"pagerank","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",2769.50367227689
18697,1331,"wordcount","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",1295.9961223242
18696,3005,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",32,"Azure L",2739.44157815559
18695,4736,"dfsioe_write","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",4280.90380434856
18691,1277,"wordcount","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",1297.0746137086
18688,2634,"dfsioe_read","ETH","RL2",8,10,3,65536,"ZLIB",256,"Azure L",2841.55778701692
18684,2731,"kmeans","ETH","RL2",8,10,3,65536,"ZLIB",256,"Azure L",2640.76673536698
18675,2684,"pagerank","ETH","RL2",8,10,3,65536,"ZLIB",64,"Azure L",2769.50367227689
18667,1325,"wordcount","ETH","RL2",8,10,3,65536,"ZLIB",32,"Azure L",1292.60213867665
18651,2727,"pagerank","ETH","RL2",8,10,3,65536,"None",128,"Azure L",2966.34887427491
18637,1338,"wordcount","ETH","RL2",8,10,3,65536,"None",32,"Azure L",1295.55637604935
18635,4672,"dfsioe_write","ETH","RL2",8,10,3,65536,"None",64,"Azure L",4340.25957164602
18633,2649,"pagerank","ETH","RL2",8,10,3,65536,"None",64,"Azure L",2966.34887427491
18628,2926,"dfsioe_read","ETH","RL2",10,10,2,65536,"Snappy",256,"Azure L",3005.78915072716
18617,2568,"dfsioe_write","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2610.54015561868
18615,2919,"pagerank","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2816.59366397608
18613,1262,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",1285.26561583487
18609,2953,"pagerank","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",2816.59366397608
18607,1281,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",1284.18712445047
18606,2743,"kmeans","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",2528.26204470952
18601,1270,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",1285.26561583487
18600,2589,"kmeans","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2502.32295923084
18597,2892,"pagerank","ETH","RL2",10,10,2,65536,"BZIP2",256,"Azure L",2816.59366397608
18589,1292,"wordcount","ETH","RL2",10,10,2,65536,"BZIP2",128,"Azure L",1287.42259860367
18569,2616,"dfsioe_write","ETH","RL2",10,10,2,65536,"ZLIB",256,"Azure L",2695.52101232074
18561,2863,"pagerank","ETH","RL2",10,10,2,65536,"ZLIB",128,"Azure L",2816.59366397608
18556,3064,"dfsioe_read","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",3115.40981860487
18547,1279,"wordcount","ETH","RL2",10,10,2,65536,"ZLIB",32,"Azure L",1280.79314080291
18534,2582,"kmeans","ETH","RL2",10,10,2,65536,"None",256,"Azure L",2448.03620448505
18521,2915,"dfsioe_read","ETH","RL2",8,10,2,65536,"None",128,"Azure L",3084.61463463604
18514,2961,"dfsioe_read","ETH","RL2",8,10,2,65536,"None",64,"Azure L",3129.47001410888
18509,3860,"dfsioe_read","ETH","RL2",10,10,1,65536,"Snappy",128,"Azure L",3701.60071668595
18506,1300,"wordcount","ETH","RL2",10,10,1,65536,"Snappy",128,"Azure L",1281.87039344493
18500,1272,"wordcount","ETH","RL2",10,10,1,65536,"Snappy",64,"Azure L",1279.71341067613
18497,3719,"dfsioe_read","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",3792.97795634141
18496,2804,"pagerank","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",2718.13361742523
18494,1281,"wordcount","ETH","RL2",10,10,1,65536,"Snappy",32,"Azure L",1278.63491929174
18485,3785,"dfsioe_read","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",3579.76439714533
18484,2821,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",2718.13361742523
18481,2620,"kmeans","ETH","RL2",10,10,1,65536,"BZIP2",256,"Azure L",2288.3104471364
18480,1365,"dfsioe_write","ETH","RL2",10,10,1,65536,"BZIP2",128,"Azure L",1550.82945127818
18479,4432,"dfsioe_read","ETH","RL2",10,10,1,65536,"BZIP2",128,"Azure L",3701.60071668595
18478,2849,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",128,"Azure L",2718.13361742523
18467,1288,"wordcount","ETH","RL2",10,10,1,65536,"BZIP2",32,"Azure L",1278.63491929174
18454,2634,"kmeans","ETH","RL2",10,10,1,65536,"ZLIB",256,"Azure L",2371.20920269851
18452,3538,"dfsioe_read","ETH","RL2",10,10,1,65536,"ZLIB",128,"Azure L",3676.65524614515
