ID,Benchmark,Exe.Time,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,Cl.Name,Datanodes,Headnodes,VM.OS,VM.Cores,VM.RAM,Provider,VM.Size,Service.Type,Bench.Type
7031,prep_wordcount,401.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7032,wordcount,1387.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7033,prep_sort,316.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7034,sort,700.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7035,pagerank,2936.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7036,prep_pagerank,804.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7037,dfsioe_read,3829.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7038,dfsioe_write,1282.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7039,prep_dfsioe,1159.000,ETH,RL1,10,10,1,65536,0,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7040,kmeans,2558.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7041,prep_kmeans,329.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7042,prep_wordcount,403.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7043,wordcount,1273.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7046,pagerank,2826.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7047,prep_pagerank,802.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7048,dfsioe_read,3844.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7049,dfsioe_write,1248.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7050,prep_dfsioe,1134.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7051,kmeans,2728.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7052,prep_kmeans,309.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7053,prep_wordcount,401.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7054,wordcount,1279.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7055,prep_sort,316.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7056,sort,637.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7057,pagerank,2888.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7058,prep_pagerank,803.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7059,dfsioe_read,4191.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7060,dfsioe_write,1312.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7061,prep_dfsioe,1192.000,ETH,RL1,10,10,1,65536,1,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7062,kmeans,2571.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7063,prep_kmeans,441.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7064,prep_wordcount,399.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7065,wordcount,1278.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7066,prep_sort,318.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7067,sort,657.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7068,pagerank,2884.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7069,prep_pagerank,809.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7070,dfsioe_read,3835.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7071,dfsioe_write,1248.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7072,prep_dfsioe,1102.000,ETH,RL1,10,10,1,65536,1,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7073,kmeans,2505.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7074,prep_kmeans,309.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7075,prep_wordcount,404.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7076,wordcount,1297.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7077,prep_sort,316.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7078,sort,690.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7079,pagerank,2895.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7080,prep_pagerank,806.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7081,dfsioe_read,4015.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7082,dfsioe_write,1273.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7083,prep_dfsioe,1084.000,ETH,RL1,10,10,1,65536,1,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7084,kmeans,2615.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7085,prep_kmeans,322.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7086,prep_wordcount,397.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7087,wordcount,1394.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7088,prep_sort,312.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7089,sort,804.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7090,pagerank,2919.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7091,prep_pagerank,803.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7092,dfsioe_read,4014.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7093,dfsioe_write,1386.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7094,prep_dfsioe,1111.000,ETH,RL1,10,10,1,65536,1,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7095,kmeans,2556.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7096,prep_kmeans,308.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7097,prep_wordcount,397.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7098,wordcount,1264.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7099,prep_sort,316.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7100,sort,703.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7101,pagerank,2870.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7102,prep_pagerank,800.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7103,dfsioe_read,3870.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7104,dfsioe_write,1293.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7105,prep_dfsioe,1160.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7106,kmeans,2711.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7107,prep_kmeans,309.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7108,prep_wordcount,399.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7109,wordcount,1280.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7110,prep_sort,314.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7111,sort,684.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7112,pagerank,2899.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7113,prep_pagerank,806.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7114,dfsioe_read,3480.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7115,dfsioe_write,1267.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7116,prep_dfsioe,1132.000,ETH,RL1,10,10,1,65536,2,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7117,kmeans,2568.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7118,prep_kmeans,307.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7119,prep_wordcount,400.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7120,wordcount,1271.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7121,prep_sort,313.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7122,sort,690.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7123,pagerank,2873.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7124,prep_pagerank,797.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7125,dfsioe_read,4231.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7126,dfsioe_write,1395.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7127,prep_dfsioe,1128.000,ETH,RL1,10,10,1,65536,2,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7129,prep_kmeans,303.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7130,prep_wordcount,403.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7131,wordcount,1300.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7132,prep_sort,312.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7133,sort,698.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7134,pagerank,2899.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7135,prep_pagerank,812.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7136,dfsioe_read,3735.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7137,dfsioe_write,1204.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7138,prep_dfsioe,1064.000,ETH,RL1,10,10,1,65536,2,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7139,kmeans,2620.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7140,prep_kmeans,314.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7141,prep_wordcount,403.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7142,wordcount,1400.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7143,prep_sort,313.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7144,sort,722.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7145,pagerank,2818.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7146,prep_pagerank,802.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7147,dfsioe_read,4172.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7148,dfsioe_write,1327.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7149,prep_dfsioe,1110.000,ETH,RL1,10,10,1,65536,2,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7150,kmeans,2574.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7151,prep_kmeans,317.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7152,prep_wordcount,406.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7153,wordcount,1279.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7154,prep_sort,313.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7155,sort,635.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7156,pagerank,2769.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7157,prep_pagerank,807.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7158,dfsioe_read,4386.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7159,dfsioe_write,1281.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7160,prep_dfsioe,1107.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7161,kmeans,2717.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7162,prep_kmeans,325.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7163,prep_wordcount,403.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7164,wordcount,1290.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7165,prep_sort,317.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7166,sort,661.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7167,pagerank,2860.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7168,prep_pagerank,799.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7169,dfsioe_read,4068.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7170,dfsioe_write,1339.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7171,prep_dfsioe,1149.000,ETH,RL1,10,10,1,65536,3,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7172,kmeans,2557.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7173,prep_kmeans,318.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7174,prep_wordcount,400.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7175,wordcount,1279.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7176,prep_sort,319.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7177,sort,671.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7178,pagerank,2817.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7179,prep_pagerank,806.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7180,dfsioe_read,3713.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7181,dfsioe_write,1353.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7182,prep_dfsioe,1135.000,ETH,RL1,10,10,1,65536,3,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7183,kmeans,1671.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7184,prep_kmeans,322.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7185,prep_wordcount,400.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7186,wordcount,1303.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7187,prep_sort,319.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7188,sort,692.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7189,pagerank,2839.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7190,prep_pagerank,796.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7191,dfsioe_read,4236.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7192,dfsioe_write,1344.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7193,prep_dfsioe,1106.000,ETH,RL1,10,10,1,65536,3,128,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7194,kmeans,2617.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7195,prep_kmeans,314.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7196,prep_wordcount,403.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7197,wordcount,1393.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7198,prep_sort,315.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7199,sort,797.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7200,pagerank,2825.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7201,prep_pagerank,804.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7202,dfsioe_read,3935.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7203,dfsioe_write,1373.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7204,prep_dfsioe,1135.000,ETH,RL1,10,10,1,65536,3,256,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7206,prep_kmeans,296.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7207,prep_wordcount,398.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7208,wordcount,1279.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7209,prep_sort,323.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7210,sort,590.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7211,pagerank,2667.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7212,prep_pagerank,764.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7213,dfsioe_read,2811.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7214,dfsioe_write,2551.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7215,prep_dfsioe,2618.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7216,kmeans,3008.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7217,prep_kmeans,287.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7218,prep_wordcount,404.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7219,wordcount,1329.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7220,prep_sort,316.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7221,sort,665.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7222,pagerank,2706.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7223,prep_pagerank,780.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7224,dfsioe_read,3034.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7225,dfsioe_write,2553.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7226,prep_dfsioe,2530.000,ETH,RL1,8,10,2,65536,0,32,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7227,kmeans,2800.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7228,prep_kmeans,281.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7229,prep_wordcount,400.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7230,wordcount,1290.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
7231,prep_sort,312.000,ETH,RL1,8,10,2,65536,0,64,2,al-02,3,1,linux,8,56.000,azure,A7,IaaS,HiBench
